CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,SatisfactionScore,CardType,PointEarned,AgeGroup,BalanceGroup,TenureGroup,SalaryGroup,Cluster,ChurnProbability,PredictedChurn,RiskCategory,BalanceScore,SalaryScore,TenureScore,PointsScore,CustomerValueScore,EstimatedCustomerValue,RevenueAtRisk
603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,0,2,SILVER,553,18-30,High,Long,Low,0,0.06620225,0,Low Risk,0.5163391239845628,0.09641787531211173,0.6,0.553,0.41076101218745864,7920.6429838589365,524.3643869781753
635,France,Female,72,4,74812.84,1,0,1,27448.33,0,0,5,GOLD,627,60+,Medium,Medium,Low,1,0.042741634,0,Low Risk,0.298180189414754,0.13724681048007406,0.4,0.627,0.3031461189099238,8320.85471005883,355.6469265845106
642,France,Female,40,7,0.0,2,1,0,183963.34,0,0,1,PLATINUM,882,31-40,No Balance,Long,Very High,3,0.045041703,0,Low Risk,0.0,0.9198512864083689,0.7,0.882,0.5041553859225107,92746.10867329406,4177.442681268235
785,Spain,Female,54,1,0.0,2,1,0,45113.92,1,1,5,PLATINUM,287,51-60,No Balance,New,Low,3,0.57290405,1,Medium Risk,0.0,0.22557808173587324,0.1,0.287,0.11637342452076198,5250.061363955694,3007.781418158741
628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,0,4,GOLD,579,18-30,Very High,Medium,High,2,0.060975134,0,Low Risk,0.611954160352516,0.5539008766729628,0.3,0.579,0.5288519271428953,58584.10636970064,3572.17373616275
499,France,Female,38,9,0.0,2,0,1,183042.2,0,0,2,GOLD,642,31-40,No Balance,Very Long,Very High,3,0.051700823,0,Low Risk,0.0,0.9152454132275374,0.9,0.642,0.5187736239682612,94957.46543312327,4909.379112886525
567,Spain,Male,34,10,0.0,2,0,1,161571.79,0,0,5,DIAMOND,391,31-40,No Balance,Very Long,Very High,3,0.012475011,0,Low Risk,0.0,0.8078893266386816,1.0,0.391,0.4814667979916045,77791.45237707195,970.4492241099488
449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,0,1,GOLD,667,31-40,Very High,New,Very High,0,0.05232595,0,Low Risk,0.6202492812918583,0.8334914892799968,0.0,0.667,0.5648471593007424,94155.51962357413,4926.777012047159
701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,0,3,DIAMOND,752,31-40,Very High,Very Long,Medium,0,0.046587467,0,Low Risk,0.6364891020095051,0.3558815811474511,1.0,0.752,0.6365601151480375,45306.300473904965,2110.705778220132
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,0,4,DIAMOND,512,31-40,Very High,Medium,Low,0,0.08350419,0,Low Risk,0.6841549491269544,0.026766606424401554,0.3,0.512,0.39289196157810224,2103.1978173629705,175.6258301486628
683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0,4,SILVER,649,31-40,Low,New,Medium,3,0.04069059,0,Low Risk,0.19005911922246999,0.4301135722703173,0.2,0.649,0.3099577193700832,26662.401842200485,1084.9088617762245
581,France,Male,35,4,0.0,2,0,1,86383.82,0,0,5,PLATINUM,453,31-40,No Balance,Medium,Medium,3,0.011415147,0,Low Risk,0.0,0.4319353407688129,0.4,0.453,0.2548806022306439,22017.560064583544,251.33368471855067
620,France,Male,61,5,0.0,1,0,0,31641.52,1,1,3,GOLD,586,60+,No Balance,Medium,Low,1,0.92243284,1,High Risk,0.0,0.15821354882943597,0.5,0.586,0.2060640646488308,6520.180222867273,6014.428360291292
561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,0,4,GOLD,615,18-30,High,Long,Medium,0,0.056540366,0,Low Risk,0.49299697737834514,0.35275806370319523,0.6,0.615,0.4845262100622966,34182.820212636565,1932.7091657346693
558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,0,5,SILVER,407,18-30,High,New,Low,0,0.03510518,0,Low Risk,0.5932818779130603,0.1220596894443231,0.1,0.407,0.3346306579985211,8168.675685015059,286.7628302840769
642,France,Male,35,2,133161.95,1,0,1,122254.86,0,0,3,GOLD,460,31-40,High,New,High,0,0.05128255,0,Low Risk,0.5307411865909383,0.6112972847779076,0.2,0.46,0.4816856600697476,58888.41293583458,3019.947980802584
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0,5,DIAMOND,545,18-30,High,Long,Very High,2,0.061900593,0,Low Risk,0.5708347560557356,0.9302135760304587,0.6,0.545,0.6818979752314318,126857.38078872158,7852.547097248673
687,France,Male,35,9,0.0,2,0,1,73133.82,0,0,5,PLATINUM,900,31-40,No Balance,Very Long,Medium,3,0.012609742,0,Low Risk,0.0,0.3656828496751478,0.9,0.9,0.3797048549025444,27769.266511568803,350.1632862401226
695,Spain,Male,56,1,0.0,3,1,0,187734.49,1,1,2,DIAMOND,231,51-60,No Balance,New,Very High,3,0.98524076,1,High Risk,0.0,0.9387077454112274,0.1,0.231,0.3247123236233682,60959.70247214798,60059.98359303296
562,France,Male,33,6,0.0,2,1,0,111590.35,0,0,3,DIAMOND,933,31-40,No Balance,Long,High,3,0.015583573,0,Low Risk,0.0,0.5579727297746395,0.6,0.933,0.38069181893239185,42481.53331680223,662.0140755943197
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,0,2,DIAMOND,571,31-40,High,Very Long,Low,2,0.12463053,0,Low Risk,0.5032556445527345,0.07930273178271503,0.9,0.571,0.46219307735590837,7330.3590972108395,913.5865393757085
589,France,Male,37,5,0.0,1,1,0,61324.87,0,0,1,DIAMOND,359,31-40,No Balance,Medium,Medium,2,0.24512067,0,Low Risk,0.0,0.30663587950906956,0.5,0.359,0.2278907638527209,13975.371467468809,3425.652417604838
593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,0,2,GOLD,710,31-40,High,Long,Very High,0,0.05254256,0,Low Risk,0.44923952988243154,0.8843777026016179,0.8,0.71,0.6760091227334579,119564.98316774047,6282.250301989994
714,France,Male,34,5,141173.03,1,0,1,98896.06,0,0,5,SILVER,536,31-40,High,Medium,Medium,0,0.05408418,0,Low Risk,0.5626708039108628,0.4944988931583827,0.5,0.536,0.5270179895118599,52120.00271184426,2818.867608267873
588,Spain,Female,35,7,0.0,2,1,1,108739.15,0,0,1,SILVER,221,31-40,No Balance,Long,High,3,0.042251207,0,Low Risk,0.0,0.5437161937288841,0.7,0.221,0.32521485811866524,35363.587239194254,1494.154244705755
679,Spain,Male,39,6,0.0,2,1,0,12266.06,0,0,2,GOLD,702,31-40,No Balance,Long,Low,3,0.023671605,0,Low Risk,0.0,0.061332606105989576,0.6,0.702,0.20859978183179684,2558.69743993573,60.56847511266982
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,0,1,DIAMOND,308,31-40,High,Medium,Very High,0,0.06653286,0,Low Risk,0.4737635109139332,0.8166182048445021,0.5,0.308,0.565290865818924,92321.89097838211,6142.43944739996
833,France,Male,47,2,0.0,2,1,1,182247.77,0,0,5,SILVER,418,41-50,No Balance,New,Very High,3,0.039659128,0,Low Risk,0.0,0.9112731138690814,0.2,0.418,0.35518193416072447,64731.11544507885,2567.1795930191593
586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,0,4,SILVER,554,31-40,No Balance,Long,Very High,3,0.031735647,0,Low Risk,0.0,0.8413386343326509,0.7,0.554,0.44780159029979527,75347.72250606997,2391.208723706592
567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,1,1,DIAMOND,916,51-60,Medium,Medium,Very High,2,0.8756673,1,High Risk,0.36794345465124906,0.7929831161651678,0.5,0.916,0.5766723167100499,91454.84331077585,80084.01571387015
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,1,2,GOLD,782,18-30,High,New,High,2,0.20268644,0,Low Risk,0.48699266702269434,0.5128515832195291,0.1,0.782,0.44685254177493644,45832.08335185735,9289.541812371233
711,France,Male,38,4,123345.85,1,1,0,141827.83,0,0,2,GOLD,572,31-40,High,Medium,High,2,0.10937747,0,Low Risk,0.49161733355562814,0.7091658146346301,0.4,0.572,0.5465966778126403,77522.62069937591,8479.228119867368
828,France,Male,30,4,73070.18,2,0,0,161671.15,0,0,4,SILVER,534,18-30,Medium,Medium,Very High,3,0.060707,0,Low Risk,0.29123450082860336,0.8083861453190639,0.4,0.534,0.4924096439271605,79608.43340479456,4832.789166704863
500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0,2,DIAMOND,870,31-40,No Balance,Long,Very High,3,0.03597664,0,Low Risk,0.0,0.9601022498445941,0.7,0.87,0.5150306749533782,98892.70344687825,3557.8271905350975
807,France,Male,47,1,95120.59,1,0,0,127875.1,0,0,3,PLATINUM,468,41-50,Medium,New,High,2,0.48286417,0,Medium Risk,0.3791204229573848,0.6393995414227575,0.1,0.468,0.41026803160978115,52463.06556890393,25332.53461158437
850,France,Male,40,8,102800.65,1,1,0,60811.56,0,0,3,DIAMOND,833,31-40,High,Long,Medium,2,0.19398776,0,Low Risk,0.40973069982318316,0.3040692330031609,0.8,0.833,0.49841304983022156,30309.275084533507,5879.628380872466
782,France,Female,70,7,97072.42,1,0,1,131177.22,0,0,3,GOLD,714,60+,Medium,Long,High,1,0.138694,0,Low Risk,0.3868997966465189,0.6559107622446604,0.7,0.714,0.5629331473320057,73844.00531286292,10241.720472862211
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,0,3,PLATINUM,342,31-40,High,Long,High,0,0.059555806,0,Low Risk,0.5296036729494433,0.6543351530017528,0.6,0.342,0.5623420150803031,73589.26263506028,4382.667849176699
582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,0,4,DIAMOND,475,31-40,No Balance,Long,Medium,3,0.013533275,0,Low Risk,0.0,0.36486836905067627,0.6,0.475,0.2769605107152029,20210.066040163318,273.50838148969126
468,France,Male,22,2,0.0,2,1,0,28123.99,0,0,5,PLATINUM,241,18-30,No Balance,New,Low,3,0.01513139,0,Low Risk,0.0,0.14062523750893033,0.2,0.241,0.10628757125267911,2989.230591034635,45.231213872875564
670,France,Male,36,3,0.0,1,1,0,140754.19,1,1,3,PLATINUM,534,31-40,No Balance,Medium,High,2,0.19715148,0,Low Risk,0.0,0.7037974127827206,0.3,0.534,0.32453922383481615,45680.25557409824,9005.929993211717
805,France,Male,39,2,0.0,1,0,0,166650.32,0,0,1,PLATINUM,417,31-40,No Balance,New,Very High,2,0.22730571,0,Low Risk,0.0,0.8332829314382221,0.2,0.417,0.33168487943146663,55275.391296415335,12564.412064159507
720,France,Male,26,10,51962.91,2,1,0,45507.24,0,0,1,PLATINUM,476,18-30,Medium,Very Long,Low,3,0.01805965,0,Low Risk,0.20710763481698885,0.22754475568281365,1.0,0.476,0.3987064806316396,18144.031503659375,327.674858545062
781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,0,2,GOLD,494,18-30,Medium,Long,High,2,0.11060233,0,Low Risk,0.39362551544334196,0.5610342948894879,0.6,0.494,0.4951604946441831,55558.3147227832,6144.879059213126
592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,0,1,PLATINUM,376,31-40,Very High,New,Low,0,0.13950464,0,Low Risk,0.624041657710507,0.18570798262014648,0.2,0.376,0.38292905787024684,14222.06179511254,1984.043610784929
542,France,Female,42,1,0.0,1,1,1,178256.58,1,1,2,GOLD,600,41-50,No Balance,New,Very High,0,0.4265522,0,Medium Risk,0.0,0.8913164134971474,0.1,0.6,0.34739492404914424,61925.4310703602,26414.4288590105
532,France,Male,42,1,159024.71,1,1,0,100982.93,1,1,5,GOLD,564,41-50,Very High,New,High,2,0.18788512,0,Low Risk,0.6338219234749853,0.5049336355046949,0.1,0.564,0.4814088600414026,48614.07721494075,9133.861731218409
520,France,Female,39,1,73493.17,1,0,1,109626.13,1,1,2,SILVER,721,31-40,Medium,New,High,0,0.23094063,0,Low Risk,0.292920404455849,0.5481512604873943,0.1,0.721,0.3737135399285579,40968.76911096828,9461.353348811554
759,France,Female,45,8,0.0,2,1,1,99251.24,0,0,1,DIAMOND,292,41-50,No Balance,Long,Medium,3,0.07318324,0,Low Risk,0.0,0.4962748599347335,0.8,0.292,0.3380824579804201,33555.103176804594,2455.6711690128527
473,France,Female,35,6,69617.36,1,1,0,143345.69,0,0,1,PLATINUM,959,31-40,Medium,Long,High,2,0.17172411,0,Low Risk,0.2774726583211534,0.71675540000304,0.6,0.959,0.5419156833293733,77681.27754867052,13339.748250708428
639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,0,4,GOLD,616,31-40,High,Medium,Medium,2,0.102986634,0,Low Risk,0.5441502563849729,0.29827636519133116,0.5,0.616,0.46874301211138847,27961.94096377102,2879.706179965493
705,France,Male,25,3,113736.27,1,0,1,196864.61,0,0,2,PLATINUM,645,18-30,High,Medium,Very High,0,0.044532098,0,Low Risk,0.4533166035660136,0.9843600619383288,0.3,0.645,0.6011346600079042,118342.14039993864,5270.023793819826
530,France,Male,52,1,106723.28,1,0,0,109960.4,1,1,3,PLATINUM,284,51-60,High,New,High,2,0.7620947,1,High Risk,0.42536505558890464,0.5498226733325172,0.1,0.284,0.38349282423531705,42169.024350045154,32136.789961340357
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,0,3,DIAMOND,465,31-40,High,Very Long,High,0,0.20663212,0,Low Risk,0.5534035751328358,0.6363074251591859,1.0,0.465,0.6587536576008901,83830.81657921919,17322.139351095208
850,France,Female,40,0,0.0,2,1,0,1099.95,0,0,4,PLATINUM,980,31-40,No Balance,New,Low,3,0.049804207,0,Low Risk,0.0,0.0054999567983756185,0.0,0.98,0.0996499870395127,109.610003244112,5.459039290840425
746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,0,1,GOLD,459,31-40,High,New,High,0,0.08538369,0,Low Risk,0.4299281034781891,0.7309894852046436,0.2,0.459,0.4771680869526687,69758.34783501932,5956.22514645746
622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,0,2,PLATINUM,776,31-40,Medium,Medium,Low,2,0.048759155,0,Low Risk,0.38631669137058794,0.24277797845198976,0.3,0.776,0.36496007008383213,17720.187302034265,864.0213592889205
743,France,Male,30,7,77599.23,1,0,0,144407.1,0,0,5,GOLD,682,18-30,Medium,Long,High,2,0.07154952,0,Low Risk,0.3092858538699916,0.7220626495556233,0.7,0.682,0.5485331364146836,79212.07948354886,5667.58626524977
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,0,3,DIAMOND,305,31-40,Very High,Medium,Very High,0,0.16280031,0,Low Risk,0.7125902791846682,0.978839454363484,0.5,0.305,0.7091879479829124,138831.00856674736,22601.731232279126
850,France,Male,81,5,0.0,2,1,1,44827.47,0,0,2,SILVER,237,60+,No Balance,Medium,Low,1,0.0032149085,0,Low Risk,0.0,0.22414577788124834,0.5,0.237,0.1909437333643745,8559.524479079497,27.518088003750748
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,0,5,SILVER,468,31-40,High,Medium,Medium,0,0.023304554,0,Low Risk,0.5168171268262743,0.4437366344974571,0.3,0.468,0.44664784107974687,39637.31154230265,923.7298672524154
686,France,Male,34,6,146178.13,2,1,1,88837.11,0,0,2,SILVER,946,31-40,High,Long,Medium,0,0.038845014,0,Low Risk,0.5826195408661741,0.44420225200467534,0.6,0.946,0.5809084919478722,51606.23159910724,2004.644788954563
556,France,Female,40,8,0.0,2,1,0,62112.7,0,0,2,PLATINUM,349,31-40,No Balance,Long,Medium,3,0.048963197,0,Low Risk,0.0,0.31057517762667874,0.8,0.349,0.28807255328800363,17892.964080611782,876.0967251929186
673,France,Male,37,4,0.0,2,0,0,163563.07,0,0,3,DIAMOND,333,31-40,No Balance,Medium,Very High,3,0.02681015,0,Low Risk,0.0,0.817846101013398,0.4,0.333,0.3586538303040194,58662.521551784455,1572.751002181574
809,France,Female,38,2,154763.21,2,1,1,174800.31,0,0,5,DIAMOND,733,31-40,Very High,New,Very High,0,0.065098405,0,Low Risk,0.6168369396514736,0.8740344136939548,0.2,0.733,0.622245099968776,108768.63637052303,7080.664741746038
634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,1,4,GOLD,964,51-60,High,Medium,Low,1,0.69818354,1,Medium Risk,0.46334047421405244,0.2121573771173796,0.3,0.964,0.40538340282083485,17200.369135679684,12009.014612455583
630,France,Male,37,6,0.0,2,1,1,82647.65,0,0,3,GOLD,970,31-40,No Balance,Long,Medium,3,0.016014902,0,Low Risk,0.0,0.41325378834244164,0.6,0.97,0.3409761365027325,28180.876388030058,451.3139736284154
564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,0,1,PLATINUM,747,18-30,High,New,High,2,0.094267696,0,Low Risk,0.4023740475664841,0.670900975876693,0.0,0.747,0.43691991178960154,58623.79470235655,5526.330057368157
625,France,Female,51,4,124620.01,2,1,0,92243.94,1,1,4,DIAMOND,513,51-60,High,Medium,Medium,2,0.54195905,1,Medium Risk,0.49669573012692125,0.46123704251279846,0.4,0.513,0.46834940480460807,43202.39439583198,23413.928624490425
677,Spain,Female,34,4,0.0,2,1,1,6175.53,0,0,4,DIAMOND,839,31-40,No Balance,Medium,Low,3,0.031900454,0,Low Risk,0.0,0.030878811043295224,0.4,0.839,0.17316364331298859,1069.3772741886603,34.113620543900744
583,France,Male,40,9,112701.04,1,0,0,29213.63,0,0,3,DIAMOND,301,31-40,High,Very Long,Low,2,0.2054598,0,Low Risk,0.44919050599388777,0.14607364236895307,0.9,0.301,0.4335982951082411,12666.980161922966,2602.55521067266
592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,0,5,DIAMOND,551,41-50,Medium,Long,Medium,0,0.21550898,0,Low Risk,0.3375573723976934,0.33608273671090033,0.8,0.551,0.45094776997234753,30310.01242987677,6532.079862550064
637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,1,3,DIAMOND,675,41-50,High,New,Very High,2,0.78961784,1,High Risk,0.4312688071878108,0.8452209803088595,0.2,0.675,0.5335738169677822,90194.16550078924,71218.92214333572
850,France,Male,30,6,86449.39,1,1,1,188809.23,0,0,2,GOLD,755,18-30,Medium,Long,Very High,0,0.041377746,0,Low Risk,0.344559777238639,0.9440816474699448,0.6,0.755,0.616548405136439,116410.0296315391,4816.784637946299
633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,0,2,SILVER,660,41-50,No Balance,Very Long,Medium,0,0.2018427,0,Low Risk,0.0,0.39705577929730157,1.0,0.66,0.3851167337891905,30581.41506657678,6172.6353868585375
751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,0,3,PLATINUM,301,31-40,Medium,Medium,Medium,0,0.09057789,0,Low Risk,0.2917319537984526,0.44613007449080083,0.5,0.301,0.3806318038666213,33960.98202157824,3076.114093842491
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,0,2,DIAMOND,326,31-40,High,Long,Medium,2,0.22527865,0,Low Risk,0.4965889935630837,0.4304145335864628,0.7,0.326,0.5003599575011723,43070.82002291494,9702.936189155245
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,1,4,PLATINUM,496,41-50,High,New,Low,1,0.63609016,1,Medium Risk,0.4769098481379432,0.06472328359546319,0.2,0.496,0.2997809243338162,3880.4152473340537,2468.2939555431576
641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,0,5,SILVER,433,41-50,High,Medium,Very High,0,0.10365051,0,Low Risk,0.4853180428754958,0.8326155063430385,0.3,0.433,0.5472118690531099,91119.99124521765,9444.633563762345
849,France,Male,35,4,110837.73,1,0,0,126419.8,0,0,3,PLATINUM,599,31-40,High,Medium,High,2,0.08615698,0,Low Risk,0.4417639448749889,0.6321227678160699,0.4,0.599,0.5062424082948165,63999.06400814904,5513.966077768817
647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,0,3,DIAMOND,554,41-50,Medium,Very Long,Medium,0,0.21220312,0,Low Risk,0.3979112395793846,0.4455320020032753,1.0,0.554,0.5482240964327365,48848.439075650946,10365.791178983047
608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,0,4,GOLD,379,18-30,Medium,New,High,2,0.06592545,0,Low Risk,0.36292572015992625,0.6648908498959561,0.2,0.379,0.4225375430327573,56186.15654107716,3704.097653740955
555,France,Female,26,7,0.0,2,1,0,93122.41,0,0,3,SILVER,591,18-30,No Balance,Long,Medium,3,0.022550479,0,Low Risk,0.0,0.46562955767136843,0.7,0.591,0.3387888673014105,31548.835804277544,711.4413592788088
497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,0,4,GOLD,423,18-30,High,Long,Very High,2,0.082847685,0,Low Risk,0.5954619662509189,0.8376424453559453,0.7,0.423,0.6717775201071512,112537.64136111901,9323.483062128958
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,0,3,SILVER,600,31-40,Medium,Very Long,Very High,2,0.26023874,0,Low Risk,0.35517061927414434,0.786227562156337,0.9,0.6,0.6179365163565589,97164.09065729877,25285.860525901207
545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,0,5,SILVER,898,31-40,High,New,High,0,0.04379695,0,Low Risk,0.5282140649217377,0.5371687475449077,0.1,0.898,0.48223625023216743,51806.50051392918,2268.9667126835307
774,France,Female,36,9,114997.42,1,1,0,75304.09,0,0,2,DIAMOND,244,31-40,High,Very Long,Medium,2,0.13875256,0,Low Risk,0.45834314641454627,0.3765346077012495,0.9,0.244,0.5006976408761934,37704.580211328546,5231.607028047177
464,France,Male,46,6,161798.53,1,1,0,182944.47,0,0,5,SILVER,343,41-50,Very High,Long,Very High,2,0.37558693,0,Medium Risk,0.6448774879075405,0.9147567448536065,0.6,0.343,0.6866780186190982,125623.94617692105,47182.712279075015
696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,0,1,PLATINUM,459,18-30,Medium,New,Low,0,0.051770605,0,Low Risk,0.3831408999566318,0.029919624977899167,0.2,0.459,0.2481322474760225,1484.7489292222758,76.8663503389394
667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,0,1,SILVER,814,41-50,No Balance,Medium,Very High,3,0.05324308,0,Low Risk,0.0,0.818305818298768,0.3,0.814,0.38689174548963046,63316.77247702293,3371.17998233593
812,France,Male,32,5,133050.97,2,1,0,89385.92,0,0,2,SILVER,240,31-40,High,Medium,Medium,2,0.039244466,0,Low Risk,0.5302988556030858,0.4469464051848349,0.5,0.24,0.47020346379668476,42029.56919865336,1649.427999411199
516,France,Male,51,8,120124.35,2,0,1,168773.54,0,0,2,PLATINUM,286,51-60,High,Long,Very High,1,0.24489146,0,Low Risk,0.47877745900736035,0.8438994306185913,0.8,0.286,0.6332808127885216,106881.04458839606,26174.25505557741
645,France,Male,39,8,0.0,2,0,0,96864.36,0,0,5,SILVER,287,31-40,No Balance,Long,Medium,3,0.026364207,0,Low Risk,0.0,0.4843400111844205,0.8,0.287,0.3340020033553262,32352.890293731525,852.9582967522288
664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0,0,1,SILVER,977,31-40,High,Medium,High,2,0.09112965,0,Low Risk,0.5329085606032313,0.6723044786483972,0.5,0.977,0.6125547678358116,82361.56585536903,7505.580669851731
427,Spain,Female,39,9,0.0,2,1,0,28368.37,0,0,2,DIAMOND,489,31-40,No Balance,Very Long,Low,3,0.053890653,0,Low Risk,0.0,0.14184718345409786,0.9,0.489,0.2714541550362294,7700.711908105119,414.9963932926608
685,France,Female,40,7,0.0,2,1,0,103898.59,0,0,2,PLATINUM,858,31-40,No Balance,Long,High,3,0.04389617,0,Low Risk,0.0,0.519512483669386,0.7,0.858,0.38165374510081573,39653.28598419416,1740.6273826208042
585,France,Female,33,4,152805.05,1,1,0,63239.65,0,0,1,GOLD,385,31-40,Very High,Medium,Medium,2,0.09690184,0,Low Risk,0.6090323365953084,0.3162101395012452,0.4,0.385,0.45697597648849697,28899.000811540776,2800.3663527997946
519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,1,1,SILVER,623,18-30,Very High,New,Very High,3,0.8235577,1,High Risk,0.6046337379451554,0.8507253872745615,0.1,0.623,0.5793711113604306,98573.43611699667,81180.9123296107
708,France,Female,67,1,0.0,2,0,1,3837.08,0,0,1,DIAMOND,652,60+,No Balance,New,Low,1,0.045159653,0,Low Risk,0.0,0.01918612139816457,0.1,0.652,0.09095583641944938,349.0048208083408,15.760936603031851
